mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mel_spectrogram,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,spectral_flatness,rms,zero_crossing_rate,tempo,tempogram,Label
-182.6204,146.82559,-13.207129,7.9184594,11.968538,15.430188,16.15,8.35605,12.906482,5.751416,-11.920847,3.4611967,1.5894593,-1.9451759,-5.527429,-3.9207492,1.8849412,-2.0174701,-8.866419,2.7646184,-1.8848871,-1.3268223,-5.418681,-0.65437454,-2.4373224,-1.5354928,-3.9048707,0.14999777,-4.017615,-1.1419401,8.484516,1194.3612299417412,1104.2991833013464,24.555517000230495,1706.5352182539682,0.00073431147,0.1889986,0.16104755704365079,[187.5],0.20632478159431886,siren
-208.47467,149.38852,-4.119598,11.8846035,8.588121,14.777445,16.040098,6.5899444,13.477828,6.89966,-13.088576,-4.1335998,-0.53887844,-4.422677,-3.5707455,-4.7365713,-1.0739417,-3.999418,-7.0549936,1.0402286,-1.0151103,-2.8728366,-5.7457623,-3.1474807,-2.388902,-3.4521022,-2.9657552,-0.62177247,-3.7451525,-2.0718145,8.953706,1179.6303526808827,1093.6785579087575,25.63466624381829,1802.3313492063492,0.00055239414,0.17102851,0.16475616939484128,[93.75],0.22424398828633846,siren
-205.40744,153.94768,-0.98171014,10.97102,1.1064562,13.486905,18.236778,7.3597264,9.177011,4.36739,-15.487368,-9.487016,-5.464171,-6.484441,-4.4523926,-8.424715,-4.092215,-3.0272253,-9.045753,-1.5924667,1.004555,-2.0043802,-5.9642315,-3.6964839,-4.6008058,-4.140853,-2.7981408,0.6589233,-4.23264,-1.6500516,10.203599,1169.3993650990383,1101.1624026994655,26.768050995399726,1981.8328373015872,0.0005262313,0.17982453,0.15322343129960317,[117.1875],0.19977574285105715,siren
-290.4449,114.92024,-4.5665455,3.5519044,9.949878,16.462738,12.503867,1.7702613,7.17106,0.59012485,-19.105413,-9.320345,-5.027643,-10.727275,-5.1122146,-8.224355,-3.668515,-3.0315719,-7.62267,0.139074,0.98988396,-4.1390033,-4.769735,-2.0670846,-2.9690936,-3.4717925,-2.57328,-1.3849993,-3.150961,-3.0585856,7.115703,1461.1077028916711,1147.8650467704285,27.733561094471163,2319.754464285714,0.00034915007,0.12307942,0.17247566344246032,[125.],0.221374153672074,siren
-218.14041,113.138695,-30.472132,6.8332405,3.875039,12.417967,18.1346,0.20733388,2.0815547,-1.7681724,-17.308945,-6.4634924,-8.526178,-8.008438,-4.8804407,-4.746329,-2.4354117,-5.848981,-5.5633197,-1.8051803,-3.5099776,-1.6554974,-4.2694716,-2.0825536,-2.484016,-2.7182977,-4.150839,-2.5470386,-4.4236565,-4.219366,9.947432,1495.0421215414424,1178.3692995983683,27.08368907417719,2410.714285714286,0.0007989261,0.16782604,0.1492125496031746,[125.],0.1954493693890161,siren
-261.17007,116.15276,-5.8531823,6.700743,-0.46650738,10.685887,17.050978,1.1540257,2.8848746,0.5185993,-13.017555,-7.485063,-6.0550394,-1.7080289,-4.912701,-4.6967463,-2.6911194,-5.0758286,-5.0567026,-5.648079,-4.497589,-0.057374015,-3.5930686,-4.2283187,-3.4458354,-1.7972035,-3.7979,-3.2251348,-5.2027535,-3.8104107,5.9669833,1087.5560860692233,1162.5630570649164,24.62165819444782,1952.0709325396826,0.0012642855,0.093672216,0.08850678943452381,[104.16666667],0.1788132806902702,siren
-187.67284,156.51997,9.406444,19.333185,-0.8611246,14.671869,16.039865,0.34577206,8.161165,4.281231,-12.728275,-1.3402345,-3.4923809,2.3399231,-4.945499,-2.7949944,-4.6883745,-1.1103127,-6.110821,-2.5356374,-4.125513,-0.09237986,-5.2346106,-1.7344525,-5.3361397,0.56285167,-2.3477929,-0.6239862,-4.910585,-0.69562477,4.278754,820.9643926908631,1222.3204800763247,22.577943488393174,1400.545634920635,0.0015800964,0.10844135,0.0487854972718254,[144.23076923],0.21201869956291874,siren
-112.2632,148.00505,29.085382,13.215894,0.07236122,12.742823,13.329917,8.600226,9.893614,5.7566113,-5.5573874,2.4732263,-4.542192,0.8961356,-4.6639705,-0.7184427,-3.6343734,-1.9265729,-5.5762343,0.48453346,-4.6471233,-0.15569451,-4.652981,0.5219414,-4.846714,0.35685393,-2.6676033,0.7958671,-4.016919,-0.8809043,10.656292,821.4835250887016,1375.8450073869265,21.22397322869706,1252.170138888889,0.002233241,0.19348171,0.03981429811507937,[98.68421053],0.2138917917785918,siren
-82.74395,144.67982,37.626495,7.755465,0.65140224,14.118231,9.412615,7.7502956,9.159402,9.42834,-1.8233535,0.9238441,-4.6339593,1.0679258,-6.017808,-2.2621946,-4.2078905,-0.95012915,-5.0339227,0.21310824,-4.771281,0.47982287,-3.9148016,0.6832989,-4.0800476,0.18544844,-3.448026,-0.18997234,-4.2006116,-0.76281947,15.528305,852.4018340872316,1471.067449407278,20.197287665664533,1286.7063492063492,0.0027430814,0.24022415,0.034210689484126984,[133.92857143],0.21975805109276453,siren
-176.33055,149.63521,6.918466,-10.376741,8.834834,17.638132,0.10603622,4.231355,14.749663,9.097842,-9.652353,-1.2839509,-1.3110201,-0.77245766,-10.130622,-6.9985538,-6.073714,-2.2042427,-7.7412343,-2.2169714,-3.789055,-0.21397737,-4.2185755,0.27222684,-3.536923,-0.14898191,-1.6490018,0.91976964,-3.6833694,-0.026144383,12.290686,1142.9242847408793,1096.9146164626427,23.737420149735993,1438.7400793650793,0.00063038734,0.23110564,0.1580481150793651,[93.75],0.20743267095527199,siren
-171.95168,150.71973,-1.8204012,-14.088532,13.3647785,19.678335,-1.1422828,2.3359456,15.238015,10.849001,-9.965132,-3.799414,-2.1452973,-2.11102,-10.581491,-5.637912,-4.5922723,-3.9940526,-9.57213,-0.7929692,-1.380908,-0.81189984,-5.004712,0.26135042,-3.6187508,-1.5898583,-2.343598,1.1418977,-4.2526045,-0.49223074,13.505259,1175.4074965020873,1080.421992652378,23.729908962943636,1543.5887896825398,0.0006549038,0.23934235,0.16288054935515872,[104.16666667],0.23103118543199327,siren
-199.05745,151.74037,0.03988696,-15.633657,7.885717,18.070004,7.663851,6.7606735,9.936184,6.654327,-6.026944,-0.34561473,-3.562325,-4.2113485,-8.890949,-3.985358,-3.8749075,-4.668395,-9.282464,-0.29060048,-0.9474622,-1.0075816,-4.3396273,-0.076943256,-3.5273135,-1.3157372,-2.3486924,0.4287675,-4.027877,-1.1223572,8.849708,1104.572513948964,1110.583419135511,23.6732508074923,1482.514880952381,0.0010398151,0.16861689,0.14332992311507936,[104.16666667],0.21908006947642217,siren
-187.1011,153.84857,-6.5878615,-18.688328,10.307132,20.248173,5.566962,3.1114087,12.105877,7.801287,-7.7160516,0.7202621,-1.7962544,-4.105337,-7.44199,-4.2048182,-5.4044805,-3.1071475,-6.578884,-1.4511783,-2.551657,-1.4847469,-4.92445,-0.74652034,-3.5419338,-1.39007,-2.565627,-0.012872037,-3.4703128,-1.976318,17.396847,1154.7135416515243,1056.5668718853995,23.700625872354195,1485.7390873015872,0.0010025844,0.23493478,0.15725756448412698,[125.],0.226155457096388,siren
-170.6266,154.39662,-10.784289,-14.349115,8.16842,15.719314,7.7002807,4.0526953,12.1551075,9.4468155,-8.354996,-2.0299742,-2.3519459,-0.18491215,-4.435976,-4.8942823,-4.224614,-0.6963231,-7.0914264,-2.028803,-0.4289464,0.3185547,-6.26838,-2.2804294,-3.067657,-0.48112467,-4.201014,-1.7214355,-2.6253366,0.13705444,19.01859,1160.1986637007897,1023.0409346284781,23.880733936399544,1505.0223214285713,0.0007873001,0.25886035,0.1509060329861111,[144.23076923],0.19999603463887097,siren
-176.19595,153.05592,-10.43491,-10.674875,12.0651655,17.418932,5.806976,1.8320787,13.061081,8.4593115,-9.540451,-0.9397569,-1.0698212,0.83959794,-3.1996691,-1.5606164,0.37070486,0.54820925,-7.656801,0.35742408,1.7795882,0.6253327,-5.1456437,-1.6206975,-4.362355,-1.0823414,-2.2532995,0.39278343,-2.7901356,1.2640079,11.34371,1187.4197741727419,1083.647009844465,23.410261699309952,1649.3675595238096,0.0011978364,0.20305079,0.16079566592261904,[144.23076923],0.21556797371365952,siren
-176.41876,158.38426,-16.39406,-12.211794,12.536894,17.802752,13.895551,4.89991,10.184326,5.8310485,-9.568109,-1.831723,-0.29158455,1.4843848,-1.0706145,-0.07711249,-0.918462,0.4716947,-3.79281,1.1288927,1.4326572,1.3307564,-4.9626155,-1.2107744,-3.7251077,-1.7619094,0.4930488,2.4473438,-3.4723406,0.3424486,15.545852,1137.7470926537092,1022.6581130998766,23.316672469576876,1583.1473214285713,0.0009928,0.22259495,0.15104554191468253,[144.23076923],0.21831277656703546,siren
-176.76363,153.50247,-14.10242,-2.0694463,15.849356,15.439232,14.119039,7.8908954,15.6470585,7.5526147,-11.925265,-0.07483075,3.0962462,0.6441076,-2.4175363,-1.9497068,-3.0475352,0.19700016,-3.5542173,1.8915633,1.3561989,0.8160559,-5.140249,0.040426154,-2.0858734,-1.2739497,-0.4516172,1.5636935,-2.757111,-0.30550513,11.998508,1127.2099904428658,1078.848489281145,23.62346062747181,1626.984126984127,0.0008490085,0.19361131,0.15554858010912698,[85.22727273],0.2196788955510987,siren
-68.390366,59.21756,-5.2674,27.232409,6.3476877,17.037909,10.236525,10.799934,4.771367,2.182604,0.6613706,1.6114037,-1.9725478,2.3948443,0.8395098,-0.4862293,-1.6327055,5.894485,-3.1557574,4.1355824,0.3255054,1.5259002,0.20237826,2.3759816,-3.4722636,0.32402065,-2.7829335,3.3758256,-3.3342273,-0.5226973,1.6462466,2278.205855482376,2032.7584800775137,20.303232221989433,4645.833333333333,0.083742164,0.084644265,0.17553323412698413,[89.28571429],0.15364356497564308,children_playing
-154.21643,103.79493,-27.73647,32.03619,5.160655,16.448975,3.0132232,10.694932,5.7308106,4.681898,1.4187577,1.3315004,-10.034741,2.459513,3.6953962,3.3104131,-0.11837413,4.6279483,-1.5057927,0.66489285,0.45736927,2.377888,-2.3952112,2.1271505,-2.3358183,2.6847405,-4.582449,0.38049883,0.21552232,2.5968235,1.1021557,1510.1608600630045,1504.7443095620622,21.622194270346785,2937.562003968254,0.014899811,0.060633074,0.11974903893849206,[133.92857143],0.1719376755179413,children_playing
-59.73338,87.34316,-15.597415,29.859955,10.660404,23.87376,3.401403,12.4796,3.9467316,1.5704415,2.6908908,2.8939457,-1.7548028,-2.5732849,-1.0168084,3.2358556,0.027603475,9.133777,-1.4998537,2.1448655,-2.974589,1.8961625,-4.5345554,2.5819986,-1.7590666,0.7588684,-1.5254743,-0.012112023,-3.988552,2.159041,3.373732,1729.3228960274298,1730.1201286030162,21.26950394193007,3619.4816468253966,0.026332006,0.12133557,0.13510664682539683,[133.92857143],0.1762433573061608,children_playing
-79.28947,93.585365,-17.978897,28.52289,-8.978092,16.6345,14.509105,16.625017,3.3519533,2.8538094,0.359138,2.1241052,-3.0779169,6.413738,-4.5864277,-1.2676263,2.7718136,4.1446376,-2.1792028,2.5739422,-2.653781,1.600806,-1.1971322,4.3827806,-1.3364646,2.6440318,-3.0466063,1.7476333,-4.5161867,-1.030629,3.174606,1690.365729649201,1662.775889284062,21.407461214746125,3489.2113095238096,0.023254756,0.1088701,0.12512400793650794,[110.29411765],0.15676122400355877,children_playing
-70.63019,97.78579,-25.27311,27.026802,-8.000954,18.145863,13.417705,18.563375,9.213466,2.7233188,0.96854204,-1.546797,-6.403737,6.512196,-3.4806824,-0.62643117,-0.6633699,4.278689,-2.3729262,4.0592713,-0.7641023,4.18885,-0.7587932,0.6449885,-2.9764404,2.5290442,-2.2605243,0.693531,-4.8349323,1.103391,3.9652922,1623.1678022454594,1591.0073211171914,21.795292331726564,3320.870535714286,0.018035961,0.122607656,0.1253448970734127,[117.1875],0.16884573087272212,children_playing
-119.75781,84.35303,-3.513268,33.949154,9.421106,27.45489,5.317376,11.0123625,2.7720923,2.719137,-1.9526296,2.0253541,0.8317686,4.5939436,0.44532144,0.10112224,-1.5385216,3.7055666,-2.4591389,1.3980054,-5.8197947,2.6427033,-0.16338237,0.51425993,-1.8547022,2.9103568,-3.6830611,-2.109261,-1.2392277,4.745498,1.9672704,1736.4403797086725,1794.7058386520248,21.083637418526028,3754.8363095238096,0.029805455,0.08479715,0.11795479910714286,[125.],0.15017601681635234,children_playing
-46.144714,76.414925,-32.505886,30.20969,4.6811595,22.28124,9.177805,15.981557,-1.8280091,-0.9921302,5.760077,0.14714701,1.2474451,3.6249638,0.36357304,-3.8005345,-3.8723216,5.71501,-2.418789,3.7424378,-3.973656,2.8418548,-1.0061097,3.1550324,-3.693626,2.1423233,1.4274595,2.1197963,-3.6239586,0.80816036,3.9821556,1937.300399141783,1652.7433225831114,21.308768142131154,3654.2038690476193,0.033712927,0.13470328,0.17687794518849206,[89.28571429],0.15776555281820748,children_playing
-96.16922,94.37769,1.3403205,32.859177,7.40705,24.799667,8.207576,13.239944,2.2425313,3.9561746,-1.2887722,1.704061,0.76677144,1.4199952,3.5491188,2.6787667,-0.70871043,2.8422525,-3.1420848,1.8844984,-4.1785045,3.4208245,-1.3747983,-0.010420852,-0.7396095,0.1926661,-3.2392359,0.38101542,-1.5463926,3.2643318,3.3849459,1560.8388632046517,1756.3672832724762,21.179667180181067,3523.4375,0.01847099,0.11693801,0.10209340897817461,[117.1875],0.19364988561295032,children_playing
-149.30353,129.56247,-73.22222,-44.21095,-20.712893,-33.262962,-36.18875,3.6828556,3.453777,11.418032,4.036303,-9.695991,1.5626731,12.293447,18.11777,5.5864053,-5.292197,1.3808199,1.7970109,8.011602,-1.0723099,3.6126816,6.489302,6.2647886,0.2379955,5.859821,-0.3990432,14.649362,-5.3521276,-8.174234,7.622075,1244.1096432426634,1061.8964973674267,20.054566137326702,1828.4970238095239,0.004072006,0.16645327,0.1012602306547619,[156.25],0.07517499278091483,dog_bark
-159.4514,109.67375,-2.7192435,17.514633,-12.432971,5.955648,-7.1470985,-1.9280387,-10.592362,-8.263518,-13.92519,-8.067029,-10.975459,1.2607251,-3.5693035,-6.2269735,-11.779093,-3.434156,-2.5140445,8.454259,-2.01037,-1.3120954,-4.6913915,1.0982283,-8.783799,-1.9182655,-6.6281824,-1.8961875,-1.6632595,-1.1249107,1.9093188,1392.283555768496,1571.8608447361619,25.448246695177303,2882.0684523809523,0.0075231087,0.07936827,0.08949110243055555,[110.29411765],0.07986853923217382,street_music
-126.48983,120.64994,-3.29521,18.56979,-7.4349422,5.3938565,-7.533567,-5.07816,-10.241931,-6.3745036,-15.512186,-6.5358543,-7.754417,2.362692,-4.2741446,-1.9540873,-5.2364917,0.97019535,-3.4291003,-0.41278479,-7.5297413,-1.0932755,-1.5527588,5.3045254,2.6011226,4.4580107,-3.0085266,-1.1956359,-0.73942244,6.0040197,7.539717,1187.086047826761,1464.2801829038085,24.27827762611113,2419.6428571428573,0.0050820597,0.15261409,0.06489490327380952,[117.1875],0.10236146449694156,street_music
-104.78844,125.31525,1.3441104,18.899605,-11.50075,0.22304088,-10.674363,-3.5749364,-7.494375,-9.707079,-17.118826,-7.2392755,-12.987917,-1.4961066,-3.0976064,1.5661463,-3.7095377,-5.4093447,-10.244642,2.353708,0.8442176,1.4399285,-4.80237,-5.6883574,-13.693248,-6.3233786,-7.3581815,-2.7162707,-6.0374436,6.343619,10.723941,1145.8318499536279,1443.3002900542606,25.227081115424916,2281.9320436507937,0.0038031605,0.1892583,0.06815786210317461,[208.33333333],0.11124709376943093,street_music
-128.3036,116.93734,2.7947912,22.89322,-2.7795188,11.596779,-3.089672,3.3175411,-6.55631,-2.379072,-6.1631117,-2.0858014,-5.754406,5.652661,2.2382822,4.8574085,-2.3554003,0.027498169,0.20364277,8.769438,5.444234,7.37544,0.22509755,1.5440366,-2.5089378,2.5553436,-1.1900034,2.6152942,0.21601102,0.80058724,7.676514,1140.0965009801,1489.3944774804493,24.903328271629785,2359.747023809524,0.0050490596,0.16908033,0.06217060391865079,[125.],0.081443928397163,street_music
-102.355354,110.709526,-3.5097003,28.718885,-7.4851832,8.359152,-0.5434058,-1.3263508,-8.499904,-5.0241914,-9.912693,-3.3642185,-11.551753,4.6688576,-1.5681823,-1.75132,-7.312285,6.1071773,-0.79406726,7.010607,-2.4021437,-5.312363,-5.8601694,8.483095,8.189894,9.2970495,-4.3763003,-2.5648592,-7.213715,2.4140494,8.263771,1219.3309313515203,1515.45669211954,25.18285343681257,2628.2862103174602,0.004134765,0.17866759,0.07167271205357142,[98.68421053],0.1297407233961482,street_music
-93.77063,114.83593,-2.8902733,16.932358,-6.665799,7.1846704,-1.7097058,-2.2681425,-11.977674,-4.7376585,-16.775303,-6.7879457,-8.5711565,5.240782,6.1798015,4.113406,-5.2455144,3.5654204,-4.97858,5.932002,-1.7918974,2.8601592,-5.1672354,-2.9338317,-5.5286794,-0.9236961,-6.6918135,0.52830815,-4.63556,-0.27935398,9.054312,1233.6293158294095,1516.2640019245966,25.97112740204429,2524.8015873015875,0.003856386,0.18262592,0.0748504154265873,[81.52173913],0.13362016349587919,street_music
-266.9104,33.19856,10.75781,59.82862,-21.28517,-3.4912117,20.774237,-33.89303,-4.667811,11.063802,-33.109386,0.8157649,-4.6704907,3.1235423,-0.40361643,7.5605483,10.3564005,18.475063,12.894557,11.745199,5.5194945,-5.833438,-8.774146,-3.3379152,-1.0141475,-6.6108913,-12.714659,-13.63896,-6.4406385,9.226491,5.030006,2323.154703018318,1511.9257919649367,25.14915117500148,3459.8214285714284,0.004302243,0.17790294,0.18375263516865079,[170.45454545],0.08344223372454763,car_horn
-270.4065,37.970993,9.672604,58.67486,-22.644087,-4.447154,20.299124,-31.833185,-8.42415,9.000401,-31.627335,0.99885815,-3.2249372,4.1028724,0.4322883,5.849715,8.216147,18.377552,15.269397,13.000337,4.5982037,-5.2792735,-7.508219,-1.5441179,-3.148564,-8.932336,-12.365196,-14.499256,-5.602268,7.4927807,4.128951,2235.2757046160705,1485.1659127042446,24.61930824436905,3381.2003968253966,0.0042235153,0.1624651,0.15080915178571427,[98.68421053],0.04438180893645167,car_horn
-262.19705,33.441532,12.199956,57.658623,-22.959358,-0.97641605,22.331705,-30.266502,-3.107944,9.536903,-31.336569,2.3746543,-3.5912216,5.174012,2.5630891,7.9072733,8.328471,15.537012,12.141548,9.969978,5.815412,-2.767345,-8.385295,-2.2721398,-1.4789647,-5.1159635,-11.752634,-8.9511,-5.5944314,7.004155,6.550172,2294.045318919119,1502.3667632215172,25.713188223649553,3490.3273809523807,0.0040236055,0.19873431,0.19810267857142858,[125.],0.03382190263067461,car_horn
-41.668922,140.47926,-19.029814,24.456182,12.872031,6.209341,4.2998137,9.848096,-1.3051773,7.5192995,-0.48219272,0.12734821,-3.3016384,11.476657,0.93737906,5.3230987,-0.1724507,5.261639,4.2976665,8.857412,-9.334348,-8.580172,0.20315593,6.741075,-0.12935236,-3.1540706,1.672237,19.864315,3.14693,-9.532338,13.501682,1042.2167616682905,1305.8136782022204,22.46539780212191,2026.1036706349207,0.0039011242,0.23855846,0.08139570932539683,[110.29411765],0.20545387890278033,car_horn
-131.94875,150.04118,-5.9686418,36.907303,-5.218804,6.752712,-1.6621301,8.241066,5.5431943,4.540275,4.8863063,5.644285,5.011009,6.371331,3.9737144,5.203937,0.3747578,9.130353,5.380486,5.4013743,0.8301057,1.1974512,0.72353923,0.30041942,-2.274328,0.18821786,0.16466215,0.27298817,-4.071103,4.559817,7.4122066,867.8408127860616,1161.2300087381354,21.957235310155998,1782.0560515873017,0.0016791614,0.16196881,0.05468362475198413,[234.375],0.1283300030072147,siren
-111.24349,152.48747,-12.97666,36.30895,-4.475575,11.575414,-0.97753656,12.360066,6.153847,3.1658688,4.9140725,5.2440486,4.480906,4.625552,0.4206649,6.1965184,-2.0680258,8.512724,3.1414528,3.7602987,-0.09395615,-0.74438673,-0.47438473,-1.2769767,-5.5936007,-1.2244924,-1.6049373,0.018317502,-6.550451,2.73445,10.344485,905.8603283317619,1133.459191785552,22.30685222987447,1751.1160714285713,0.0016512999,0.1934227,0.06520879836309523,[117.1875],0.21824085061795875,siren
-96.737724,159.58249,-44.325985,10.014074,-12.890835,19.889898,-7.4624977,6.4140964,11.222207,16.827003,11.515528,1.1854873,3.736392,6.1933885,-0.21990985,5.231684,-9.543134,12.77866,3.668731,5.273424,2.95383,4.0815682,6.796868,-1.2038139,-5.0706296,2.574857,0.67386264,0.48224464,-11.255539,4.930849,5.4257855,1090.639874634507,1071.172803003693,22.073167014198514,1689.1121031746031,0.0025958,0.14631388,0.1031281001984127,[117.1875],0.20374930473071465,siren
-97.78207,160.65292,-45.53106,8.562952,-11.395151,20.48753,-10.484295,6.858106,13.36237,18.820375,8.908812,-1.1383444,7.802513,7.2821984,1.3323742,3.9896479,-12.492876,17.373053,4.615711,3.9802775,1.0493958,3.4318993,7.753662,-2.1362436,-6.3192706,3.2595797,2.3028572,-1.6008767,-12.585238,7.073416,5.284057,1087.3513557127944,1067.4812348821292,22.012569580475756,1654.327876984127,0.002421164,0.14433484,0.10243443080357142,[104.16666667],0.19903303456003063,siren
-88.111046,154.23132,-34.971027,15.239673,-7.6167855,15.703479,-7.6876163,5.6190596,8.43225,13.313748,8.205908,4.7186055,3.9966226,6.677069,2.4833877,4.8533263,-7.397717,11.163286,4.357433,5.0682497,1.3635155,3.7841804,6.226118,1.1220337,-4.0498185,1.681979,1.3499006,0.46654695,-8.75768,4.6203055,10.45716,1043.763503831634,1102.1481308969958,22.41067062196622,1731.5228174603174,0.0022065528,0.19153577,0.08930121527777778,[110.29411765],0.20623482734810195,siren
-90.021355,144.25742,-19.328905,26.786077,-3.5807748,9.5808735,-5.4741445,6.0267177,0.58232784,5.082376,4.4445167,10.02766,-1.554655,6.784831,3.0910544,8.0435505,-1.3646739,6.3317018,3.30967,5.5515804,0.9216282,4.4869256,1.3100439,3.370751,-2.1707904,1.3092761,0.1554088,2.876691,-4.892626,2.9087374,10.8702965,1012.500519437111,1210.6949738494318,22.237401846560264,1928.1994047619048,0.002793477,0.19315252,0.06896778893849206,[125.],0.21240270563229166,siren
-132.21992,152.79427,-26.154657,29.641802,-8.483076,6.5009108,-6.653498,10.975576,9.200212,5.7315993,10.205865,5.2056584,6.3817663,2.8808496,1.6069473,8.296222,-1.519961,10.350708,4.3907714,3.424812,0.48320073,-2.3406801,2.5498626,-0.46030918,-5.0503783,-1.9385903,-0.6609697,0.8007422,-8.211953,1.4860445,8.36722,987.1745087691307,1062.6583174552013,22.863445185623195,1777.157738095238,0.0014379343,0.16816048,0.08513532366071429,[72.11538462],0.20663567150879927,siren
-357.61667,83.676895,-12.242827,-21.635637,-15.004308,-14.080152,-1.1130182,4.8181624,-3.4368622,4.2753963,3.0871933,7.685584,6.4364595,5.6715994,-2.56352,-2.7652178,-1.5270544,1.9800376,-2.3123431,-5.001732,-0.25974044,8.305897,6.911151,7.0463433,9.536707,6.207982,-1.2670761,4.119869,4.456714,0.2387415,2.366821,1396.04882432426,1521.0814161026076,22.72390267301437,2644.407242063492,0.013158824,0.052544054,0.07650902157738096,[110.29411765],0.06683670308537745,dog_bark
-333.99258,106.73297,-12.373521,-19.229715,-10.68415,-12.40322,-3.5998247,6.319333,-2.9963155,4.8733716,3.3266113,9.36432,7.1183515,6.436987,2.0408013,1.7748513,0.6045269,5.4220653,-2.1105633,-4.1171513,0.12996195,9.969527,6.727323,9.154564,13.780653,8.750664,-0.1233247,6.934682,5.8062167,0.69674504,2.5452902,1095.4985607322901,1342.461453172829,22.801960933278863,1978.9186507936508,0.005585565,0.059392564,0.05841161334325397,[110.29411765],0.051698850048693325,dog_bark
-359.40884,80.28681,-18.983507,-25.447948,-16.876436,-17.916153,-3.0305161,2.861659,-4.0074778,1.7708899,2.4577098,6.9584,6.861771,9.90813,1.5912119,-1.1982199,-3.2397149,-4.0972276,-5.0476003,-5.5113497,-2.692383,5.960298,7.2991767,8.364569,10.279474,7.6185927,-0.97551644,0.9321455,3.159247,1.2034442,4.9150667,1288.541733302844,1375.9498277090752,23.04344780224244,2340.15376984127,0.009299256,0.073991165,0.08315507192460317,[72.11538462],0.05014386696469508,dog_bark
-309.9107,88.517456,-12.773803,-19.199812,-13.710466,-4.9238153,-2.1415272,5.4130783,-8.793074,3.713912,4.9562135,11.097056,10.115828,9.2814455,-3.5371575,-2.3726797,-2.9508712,-1.651741,-7.867955,-4.5192266,-0.7957731,7.070459,2.5402865,6.637683,6.9512763,2.8810074,-1.5777533,6.968453,7.1430244,0.9281424,3.6739225,1421.2668594897377,1592.3446912960824,22.24825218207264,2933.531746031746,0.01194002,0.070762806,0.07731894841269842,[75.],0.04299321550680485,dog_bark
-6.733172,29.959995,0.5997347,40.31703,-2.5402038,15.702608,-0.65652806,14.190215,4.536983,8.189773,2.7632928,8.058756,2.4313562,6.9867287,-1.0542747,2.2201731,-4.133177,1.9892999,-5.177713,-0.52924967,-6.9739194,-1.0127513,-5.873044,-0.12795809,-6.148299,-1.6952817,-6.637042,-1.2247387,-5.4388967,-1.1923394,5.5019145,2762.3241767260233,2057.130214819253,20.822784697539042,5103.360615079365,0.1075741,0.15481165,0.2130611359126984,[89.28571429],0.19736981551826818,children_playing
-19.11436,39.289448,2.9967396,43.989544,0.9543639,17.011898,-1.3658881,12.819108,3.9978473,7.7631397,1.5265567,5.1641808,-1.3827856,3.8593254,-2.2991185,1.6767263,-5.247872,-0.019530825,-6.9064097,-0.71815455,-6.132243,0.9741901,-3.3917928,2.2701418,-4.367398,-0.9480489,-5.980846,-1.2493149,-5.8132467,-1.4446912,6.722541,2538.619412904071,2053.83572919481,21.06179852606822,4907.800099206349,0.08435858,0.15844671,0.17792038690476192,[81.52173913],0.20852785979353608,children_playing
-33.52718,51.641747,-13.0295315,17.088442,-11.709655,12.544366,-7.818723,7.1135573,-1.9228468,3.1086159,-1.6827868,5.2266254,0.88591975,6.780926,-3.178382,-0.056766126,-4.7248387,2.346606,-2.9688897,3.2688916,-4.061787,2.7854397,-4.06679,1.7818693,-1.429413,2.6217358,-1.997074,-0.39257747,-4.4510226,1.0435773,3.1722383,2488.5116235158703,1953.449754104126,20.584406722374517,4792.410714285715,0.11538484,0.10805646,0.21518089657738096,[93.75],0.17606163068653352,children_playing
-30.035677,48.01555,0.13336433,24.005148,-12.593378,7.1501803,-10.647181,2.1435604,-4.9743266,1.5431979,-3.136986,1.981949,-5.80806,0.7334689,-4.9582696,2.5819397,-6.1955442,1.3375977,-6.435718,-0.6122254,-7.8949594,-1.6072607,-7.113036,-1.9486955,-5.5581517,-1.4293221,-3.9946277,-0.0018835522,-3.4934337,-0.707493,1.8131704,2633.1162235115276,2059.4458468703538,20.2140967961945,5046.999007936508,0.14309569,0.093639,0.22420634920634921,[156.25],0.1794570740905659,children_playing
-7.7278,71.21651,-3.9601874,29.233084,-9.359186,5.0331597,-9.01564,6.9250073,-2.8830183,6.4825015,1.5925934,5.198521,-0.7714899,6.2952266,-1.6260985,2.3344781,-5.690989,2.7715774,-4.192141,2.5929747,-4.1760683,0.85606563,-5.1482377,1.2618189,-2.7620604,1.2505183,-2.1883025,2.2572083,-4.0217285,-0.5230684,5.0349936,2128.231264218647,1913.0805551699139,20.713165807969894,4382.130456349207,0.06873691,0.14592697,0.16350446428571427,[104.16666667],0.2065460656923656,children_playing
