Audio,Label
"[-0.02506328 -0.03930549 -0.03596002 ... -0.11784644 -0.1194526
 -0.14234388]",gun_shot
"[-0.03560679 -0.06165173 -0.05781796 ...  0.42042735  0.40093735
  0.22447257]",gun_shot
"[-0.01751763 -0.03029865 -0.02357158 ...  0.00462385  0.004705
  0.00456808]",gun_shot
"[-6.7575951e-03 -1.0853855e-02 -8.9366417e-03 ... -1.5985903e-04
 -4.2572882e-04  8.7449764e-05]",gun_shot
"[ 0.03073798  0.08954925  0.02316283 ... -0.08005288 -0.07856215
 -0.0848273 ]",dog_bark
"[-0.04490205 -0.09549271 -0.08647108 ... -0.11324724 -0.11035455
 -0.10430261]",dog_bark
"[-0.08197089 -0.11309315 -0.06873289 ... -0.17293163 -0.21781716
 -0.11082444]",dog_bark
"[ 0.08880797 -0.00066304 -0.12607084 ...  0.22159833  0.1294954
  0.02597308]",dog_bark
"[ 7.2836128e-06  2.6587229e-03  7.5681449e-04 ... -4.2674555e-03
  2.2531846e-03 -8.4852697e-03]",dog_bark
"[-0.06643384 -0.10443479 -0.07984706 ... -0.00434216  0.01184544
  0.01393164]",dog_bark
"[-0.00950738 -0.02023144 -0.02325772 ...  0.09386805  0.09657469
  0.11372609]",dog_bark
[0.00441741 0.00918195 0.01023164 ... 0.01425    0.01216747 0.00815833],dog_bark
"[-0.00117836  0.00482117  0.00530996 ... -0.01476211 -0.01549919
 -0.01349896]",dog_bark
"[-0.07112722 -0.09065641 -0.04858486 ... -0.00101426 -0.00101214
  0.00797505]",dog_bark
"[-0.0006831  -0.00749087 -0.00014387 ... -0.01517697 -0.00388339
 -0.01825026]",dog_bark
"[-0.02219366 -0.05905041 -0.0261065  ...  0.03379271  0.05126201
  0.04412605]",dog_bark
"[-1.5071612e-07  7.4152331e-06  1.2057289e-07 ... -1.1659039e-03
 -1.1641472e-03 -1.1632270e-03]",gun_shot
"[ 9.4076017e-07  1.6272609e-06  6.6615989e-06 ... -1.4108616e-03
 -2.8435569e-04  6.1917253e-04]",gun_shot
"[-2.2240204e-06 -3.0223869e-06 -5.3604595e-06 ... -1.1961678e-03
 -1.2367074e-03 -1.2497220e-03]",gun_shot
"[-0.06335876 -0.10769281 -0.07658692 ...  0.13887781  0.17772466
  0.23170304]",car_horn
[0.03379496 0.03531838 0.01847066 ... 0.26994273 0.24367459 0.1750002 ],car_horn
"[-0.00056301 -0.00088497 -0.00111983 ...  0.01463365 -0.07399876
 -0.21903482]",dog_bark
"[ 1.6608119e-05 -1.2471229e-05 -4.0693569e-05 ...  7.1693311e-04
  5.5660045e-04  3.1834160e-04]",dog_bark
"[-0.02154218 -0.03138265 -0.01682223 ...  0.09913645  0.13881053
  0.12136175]",drilling
"[ 0.2090484   0.26063254  0.04043224 ...  0.09440739 -0.2349429
 -0.4832786 ]",drilling
"[ 0.00104418  0.00171055  0.00168514 ... -0.00010379 -0.00031392
 -0.00072718]",dog_bark
"[ 0.05783523  0.08347394  0.05333048 ... -0.03333059 -0.02679249
 -0.02140659]",dog_bark
"[-0.00986396 -0.01304332 -0.00610998 ... -0.05312274 -0.06036958
 -0.08003906]",dog_bark
"[-1.9085279e-05  2.5004792e-05 -3.8967388e-05 ...  1.5915169e-01
  2.0472029e-02  1.5073265e-01]",drilling
"[-0.00144785  0.14019144 -0.04924233 ...  0.37280908 -0.02612051
 -0.01146991]",drilling
"[-0.01831724 -0.02799173  0.07968545 ...  0.02147353  0.180532
 -0.04474895]",drilling
"[-0.04266116 -0.12227191 -0.07744937 ... -0.20537506  0.0049697
  0.2728301 ]",drilling
"[ 0.00478939 -0.03563553 -0.04511775 ...  0.15151286  0.09907337
  0.01454499]",drilling
"[ 0.13168289  0.20885123  0.11146861 ... -0.00141455  0.00217924
  0.00102509]",drilling
"[-0.00327528 -0.00937437 -0.01243375 ...  0.20494506  0.27817005
 -0.01122828]",drilling
[0.03522355 0.07597054 0.10691267 ... 0.0444848  0.14394194 0.09155756],drilling
"[-0.16364236 -0.27664682 -0.4029311  ...  0.13949805  0.19339752
  0.0666094 ]",drilling
"[ 0.0904352  -0.1407976  -0.17362869 ... -0.13764709 -0.08262032
  0.11758045]",drilling
"[ 0.02791649  0.2365313   0.22594759 ... -0.01995382  0.09352904
 -0.01776726]",drilling
"[ 0.10504758 -0.06412418 -0.0029333  ...  0.03434122  0.08156224
  0.10357752]",drilling
"[ 0.0458471  -0.01302335 -0.2966894  ...  0.05450325  0.24919985
  0.26191282]",drilling
"[ 0.21408807  0.11889232 -0.18998852 ... -0.19940223 -0.01549414
  0.00984616]",drilling
"[-0.04425567 -0.07051194 -0.0478637  ...  0.18053794 -0.12464386
 -0.14662114]",drilling
[0.03773464 0.34443033 0.0533744  ... 0.20796746 0.22386685 0.04138174],drilling
"[-0.2153131  -0.5511253  -0.23866127 ...  0.09472086 -0.00902735
 -0.04707044]",drilling
"[-0.00458618 -0.00757738 -0.00641347 ... -0.01133324 -0.00470123
 -0.00021678]",drilling
[0.01151276 0.02025834 0.01764718 ... 0.24105273 0.25084588 0.26488793],drilling
"[-0.1566049  -0.2533767  -0.18416172 ... -0.01801981 -0.00458787
  0.02954414]",drilling
"[ 0.01259966  0.02331365  0.02428178 ...  0.02804079 -0.00761628
 -0.01420845]",drilling
"[-0.00202407 -0.00326684 -0.00316341 ... -0.19430658 -0.12916861
 -0.05712226]",drilling
"[-2.8083746e-03 -3.6381744e-03  1.5300470e-04 ... -3.5522494e-01
 -1.7438263e-01 -2.1642204e-01]",drilling
"[ 0.00955754  0.01504173  0.0098522  ... -0.04606855 -0.03261105
 -0.02114508]",drilling
"[-4.1678030e-04  7.8346908e-05  1.3074663e-04 ...  7.8642219e-03
 -8.1988741e-03 -2.1629345e-02]",drilling
"[ 0.00711524  0.01433784  0.01274658 ... -0.00195817 -0.00410373
  0.00073755]",drilling
"[-0.01129502 -0.01516148 -0.00828517 ... -0.04691326 -0.03857117
 -0.0178416 ]",drilling
"[-0.14070983 -0.26973137 -0.32178602 ...  0.10202651 -0.06545887
 -0.14721216]",drilling
[0.00105929 0.01183385 0.0120327  ... 0.01953756 0.02167885 0.01636003],drilling
"[-0.06353614 -0.06816046 -0.02943981 ...  0.18199882  0.17264234
  0.07962076]",drilling
"[-0.00447796 -0.01397579 -0.01712945 ...  0.3839043   0.48346695
  0.4873513 ]",drilling
"[-0.00329784  0.00937433  0.0215253  ...  0.00546871  0.00182586
 -0.00145844]",drilling
"[-0.00276468 -0.00566625 -0.00594571 ... -0.07511843 -0.02515677
 -0.00640091]",drilling
"[ 0.18116832  0.3329328   0.34528103 ... -0.03898146 -0.03489014
 -0.03877743]",drilling
"[-9.0340336e-06  7.0781985e-05  1.6766443e-04 ... -3.0140245e-01
 -2.4534240e-01 -1.4985164e-01]",children_playing
"[-0.1194201  -0.18262593 -0.1452365  ...  0.07454035  0.00945934
 -0.09271674]",children_playing
"[-0.10053433 -0.12940623 -0.05803452 ... -0.05642726 -0.06485377
  0.02037013]",children_playing
"[ 0.03617845  0.07400201  0.02938466 ... -0.03426259 -0.00274443
  0.00271416]",children_playing
"[ 0.00504779 -0.04246446 -0.07923663 ... -0.03879082 -0.17327401
 -0.14937563]",children_playing
"[ 0.14307286  0.4946721   0.5737766  ...  0.0645671   0.0231938
 -0.05502823]",children_playing
[0.32096532 0.5979914  0.61749053 ... 0.14786401 0.15907022 0.16961543],children_playing
"[-0.07190713 -0.11037926 -0.08233999 ... -0.10906877 -0.20094392
 -0.31198174]",car_horn
"[-0.01864234 -0.02803007 -0.02059055 ...  0.01696407  0.01387354
 -0.01371034]",dog_bark
"[-0.03662045 -0.09903624 -0.08358586 ... -0.07373751 -0.08038437
 -0.08510768]",dog_bark
"[-0.00927633 -0.00121032  0.00068666 ...  0.09665584  0.08496705
  0.05998386]",dog_bark
"[ 0.02090452  0.01354582 -0.02721963 ...  0.00963782 -0.02216452
 -0.00605047]",dog_bark
"[-0.00078971 -0.00042312  0.00015971 ... -0.0674694  -0.08094324
 -0.10437053]",drilling
"[-0.01152474 -0.02230632 -0.02107264 ... -0.31176096 -0.22018151
  0.05686253]",car_horn
"[-0.0283079  -0.03052287 -0.00991649 ...  0.0476013  -0.01303866
  0.02183515]",car_horn
"[-0.14573127 -0.26927808 -0.25535986 ... -0.11569978 -0.12395236
 -0.18851914]",air_conditioner
"[-0.15368932 -0.31595296 -0.3274776  ... -0.10589802 -0.06577485
 -0.00835386]",air_conditioner
[0.06026005 0.09172574 0.09537821 ... 0.05344798 0.08224706 0.07381794],air_conditioner
[0.11189047 0.12874795 0.04040836 ... 0.23887782 0.17243052 0.07363871],air_conditioner
"[-0.43404856 -0.6802299  -0.5155634  ...  0.19753513  0.16801053
  0.163335  ]",air_conditioner
"[ 0.0440367   0.11490358  0.12628146 ... -0.23946704  0.2192587
  0.17625555]",air_conditioner
"[-0.26756352 -0.43961018 -0.36869195 ... -0.10149144 -0.08122424
  0.14190085]",air_conditioner
"[-0.00483065 -0.01329878 -0.02665605 ...  0.20242397  0.1833798
  0.18735681]",air_conditioner
"[-0.03964445 -0.06232668 -0.10057842 ... -0.13048673 -0.13486657
 -0.20114201]",air_conditioner
"[ 0.04893696  0.07068417  0.08766674 ... -0.08069979 -0.11601541
 -0.13522033]",air_conditioner
"[-0.06030915 -0.07933877 -0.0570149  ... -0.33358186 -0.2847523
 -0.29494953]",air_conditioner
"[ 0.17627393  0.4090086   0.51214135 ... -0.12926704 -0.08631535
  0.00554337]",air_conditioner
"[-0.04723834 -0.00884164  0.06211545 ...  0.11520721  0.09542368
  0.11861238]",air_conditioner
[0.03308138 0.06283461 0.06032532 ... 0.08153632 0.0802039  0.11098392],air_conditioner
"[ 0.05816707  0.10978667  0.13614547 ... -0.06205213 -0.07748716
 -0.1388834 ]",air_conditioner
"[-0.06791154 -0.13627906 -0.13062334 ...  0.33295295  0.30838344
  0.3431608 ]",air_conditioner
"[-0.07198589 -0.12402396 -0.10650503 ... -0.41102338 -0.36789462
 -0.3840388 ]",air_conditioner
"[-0.16067898 -0.19431289 -0.0814652  ...  0.01543924  0.08747004
  0.12558056]",air_conditioner
"[-0.20281598 -0.32315496 -0.26448175 ... -0.29378074 -0.33290473
 -0.3248112 ]",air_conditioner
"[-0.03869876 -0.06301536 -0.06968499 ... -0.22171323 -0.1917789
 -0.20005824]",air_conditioner
"[ 0.06163977  0.09135009 -0.09594709 ...  0.00598631 -0.02861686
 -0.03382785]",air_conditioner
[0.17763126 0.27568    0.21135055 ... 0.53531647 0.5574436  0.63750863],air_conditioner
"[-0.13831261 -0.23413107 -0.20248851 ...  0.05578278  0.0629234
  0.07477135]",air_conditioner
[0.06214903 0.1100444  0.12676579 ... 0.2062101  0.2677966  0.28753495],air_conditioner
[0.14273204 0.23673998 0.17476702 ... 0.1260248  0.12821446 0.10513716],air_conditioner
"[-0.04812879 -0.03394233  0.00366019 ...  0.65286523  0.6054717
  0.6933169 ]",air_conditioner
"[-0.04487325 -0.09044191 -0.10166888 ...  0.13451035  0.13144636
  0.11141594]",air_conditioner
"[ 0.03880366  0.05590881  0.01642969 ... -0.17295682 -0.23466133
 -0.28719705]",air_conditioner
"[ 0.05638037  0.15503797  0.22085276 ... -0.26066014 -0.24052559
 -0.2476629 ]",air_conditioner
"[ 0.10865445  0.19634199  0.17551288 ... -0.06131924 -0.0463427
 -0.02887319]",air_conditioner
"[-0.01235933 -0.01545421  0.01040124 ... -0.3657257  -0.3372082
 -0.3117195 ]",air_conditioner
"[-0.10816532 -0.14478654 -0.0871246  ... -0.0959847  -0.12461345
 -0.18972369]",air_conditioner
"[-0.10418172 -0.15325376 -0.07054417 ... -0.25540838 -0.26431122
 -0.28539398]",air_conditioner
"[-3.3841443e-05 -1.1516884e-04 -1.5051217e-05 ... -1.3324580e-02
  7.1027704e-02  1.5339202e-01]",siren
"[-0.03910146 -0.04288724  0.00100816 ... -0.40866795 -0.11465427
  0.20953014]",siren
"[ 0.02775963  0.02080396 -0.00873816 ... -0.04213345 -0.02065476
 -0.01368613]",siren
"[ 0.00660622 -0.01228963 -0.05677453 ... -0.81678194 -0.58955777
 -0.26051748]",car_horn
"[ 4.1641226e-07 -1.0054950e-05 -5.6910525e-05 ...  5.3512967e-01
  4.2452607e-01  3.9406669e-01]",air_conditioner
"[ 0.01109822 -0.01661743 -0.13550173 ...  0.0165874   0.18429466
  0.18215011]",dog_bark
[0.08868296 0.04895132 0.03956066 ... 0.11825684 0.16080034 0.10598671],dog_bark
"[-0.03173757 -0.00831674  0.02081995 ...  0.1007151   0.05784604
  0.05935384]",dog_bark
"[ 0.04209574  0.0494111   0.02427808 ... -0.12279481 -0.12218153
 -0.10067219]",children_playing
"[-0.14038038 -0.2289652  -0.1530101  ...  0.09079894  0.12934609
  0.14794683]",children_playing
"[ 0.03786778  0.02446208 -0.00302452 ...  0.213826    0.20668308
  0.32023907]",children_playing
"[-0.03893925 -0.0463203   0.02755324 ...  0.13679597  0.22414982
  0.31968942]",children_playing
"[ 0.0672393   0.16227144  0.21879321 ... -0.11104675 -0.03661821
  0.00042579]",children_playing
"[-0.05729945 -0.09511038 -0.06918391 ... -0.08298013 -0.07726634
 -0.04452593]",children_playing
"[-0.02848846 -0.03162301 -0.01027752 ... -0.18497261 -0.09175511
 -0.09664549]",children_playing
"[-0.14207043 -0.16537829 -0.03248888 ...  0.08305114  0.09417742
  0.10599761]",street_music
"[ 0.0529929   0.07366106  0.04635499 ...  0.09611323  0.04408986
 -0.01356702]",street_music
"[-0.05165619 -0.13865028 -0.2312371  ...  0.27094793  0.3257334
  0.48028246]",street_music
"[-0.12692212 -0.18762869 -0.07143573 ...  0.00192271 -0.01594614
 -0.04189888]",street_music
"[ 0.3244176   0.50787705  0.39559245 ... -0.10542098 -0.09853364
 -0.11504902]",street_music
"[ 0.13155153  0.2528084   0.25798053 ... -0.02227326 -0.07211959
 -0.13764766]",street_music
"[ 0.00741735  0.01373794  0.01679936 ... -0.09168205 -0.04118304
  0.020216  ]",dog_bark
"[-0.01799114 -0.0336088  -0.02893519 ... -0.01563057 -0.03971331
 -0.09049955]",dog_bark
"[ 0.01119074  0.01608661  0.01261556 ... -0.07704549 -0.03695611
  0.00549351]",dog_bark
"[-0.00746929 -0.00367931  0.00248526 ... -0.03676954 -0.03863839
 -0.03334249]",dog_bark
"[-0.00989279 -0.00656504 -0.00455147 ... -0.08637655  0.13675721
  0.28524733]",children_playing
"[-1.4359245e-05  2.3503383e-06  9.4246479e-06 ...  1.3520450e-02
  1.5561510e-02  2.1563526e-02]",children_playing
"[-0.04287879 -0.11253782 -0.11662068 ...  0.00572561 -0.02516877
 -0.03807735]",children_playing
"[-0.00556129 -0.00964621 -0.00781519 ...  0.14988737  0.2074922
  0.24969107]",children_playing
"[ 0.04338617  0.05377179  0.00276892 ... -0.18163027 -0.13250951
 -0.1867432 ]",dog_bark
"[-0.00132414  0.02530122  0.10607528 ...  0.02769116  0.00941236
  0.05344439]",dog_bark
"[-0.03546946 -0.05595116 -0.02398455 ...  0.03811479  0.07469132
  0.04448575]",dog_bark
"[-0.04935187 -0.12591356 -0.09808033 ...  0.00381142  0.02445331
  0.0153597 ]",dog_bark
"[ 0.04387705  0.1395792   0.2037182  ... -0.08630136 -0.0687456
 -0.06375092]",dog_bark
"[-0.01177859 -0.00656731 -0.00371417 ... -0.03053499 -0.06578944
 -0.02240446]",dog_bark
"[-0.00010797 -0.00013277 -0.00013485 ...  0.09609098  0.0769157
  0.05218804]",air_conditioner
"[ 0.15349519  0.2504982   0.1903158  ... -0.03031449 -0.02150634
 -0.00560272]",air_conditioner
[0.04679311 0.0639525  0.04500381 ... 0.15871282 0.1703955  0.20629571],air_conditioner
"[ 0.16311042  0.26625392  0.2295734  ...  0.00082418 -0.02638461
 -0.04814741]",air_conditioner
[0.1389922  0.23530275 0.20297818 ... 0.15111122 0.13337551 0.14113137],air_conditioner
"[-0.03283265 -0.04587754 -0.02420797 ... -0.2334067  -0.24433954
 -0.27591577]",air_conditioner
[0.08244945 0.14691234 0.14500424 ... 0.06204805 0.0650133  0.09307805],air_conditioner
"[-0.1513455  -0.2366985  -0.16967732 ... -0.441743   -0.43793267
 -0.49371737]",air_conditioner
[0.07331453 0.13724604 0.13081671 ... 0.5104327  0.52665854 0.6193388 ],air_conditioner
"[-0.29520378 -0.4753288  -0.3807045  ... -0.10502194 -0.11363555
 -0.14061214]",air_conditioner
[0.36395928 0.60006386 0.49551064 ... 0.08200028 0.08185208 0.08095199],air_conditioner
"[-0.0901031  -0.1537145  -0.13040966 ... -0.44509232 -0.44733867
 -0.51831543]",air_conditioner
"[ 0.02331787 -0.01422405 -0.07810525 ...  0.01205703 -0.01211782
 -0.04263721]",air_conditioner
[0.03715912 0.0447693  0.01069325 ... 0.04866959 0.04286885 0.04373103],air_conditioner
"[-0.30928725 -0.51175964 -0.42799562 ... -0.35436776 -0.34982648
 -0.39404428]",air_conditioner
[0.02373081 0.03694129 0.02960503 ... 0.06475938 0.06552294 0.08849452],air_conditioner
"[-0.24037957 -0.38725027 -0.30585706 ...  0.16453509  0.16068088
  0.19570954]",air_conditioner
"[ 0.13048883  0.23539948  0.22760592 ... -0.20002432 -0.20089671
 -0.23506702]",air_conditioner
"[ 0.01559755  0.01848179 -0.00240854 ...  0.04154347  0.03606352
  0.0310156 ]",air_conditioner
"[-0.15873569 -0.27217224 -0.24458855 ...  0.45621386  0.41630617
  0.42477155]",air_conditioner
"[ 0.0125754   0.01190597 -0.00495062 ... -0.10364305 -0.09221799
 -0.09012871]",air_conditioner
[0.21548879 0.33771634 0.26808718 ... 0.10097444 0.08724344 0.07988928],air_conditioner
"[ 0.01783193  0.06303532  0.10290442 ... -0.07423346 -0.08032093
 -0.07302574]",air_conditioner
"[-0.05507292 -0.08721088 -0.06935128 ...  0.08921043  0.13118795
  0.21462505]",air_conditioner
[0.04292527 0.05753568 0.03112557 ... 0.22826502 0.20796858 0.21781966],air_conditioner
"[ 0.1774851   0.3446162   0.3581257  ... -0.57806724 -0.523958
 -0.5221687 ]",air_conditioner
[0.13150457 0.21287568 0.17497098 ... 0.11821412 0.09182812 0.07706158],air_conditioner
"[-0.27099466 -0.4151656  -0.3207139  ...  0.02226916  0.04486514
  0.08010598]",air_conditioner
"[ 0.03493996  0.04743283  0.02466047 ... -0.0636041  -0.08278228
 -0.11336304]",air_conditioner
"[-0.02566124 -0.00869494  0.04775153 ... -0.16330363 -0.14048727
 -0.11019527]",air_conditioner
[0.11833374 0.18554369 0.13404115 ... 0.2261152  0.24107717 0.26796424],air_conditioner
"[-0.03647807 -0.01903161  0.0407607  ...  0.03528449  0.09250363
  0.18539953]",air_conditioner
[0.14114043 0.1901804  0.08458207 ... 0.14486824 0.11935125 0.09999183],air_conditioner
[0.14797083 0.2837079  0.28506497 ... 0.26295507 0.24545054 0.26088586],air_conditioner
"[ 1.4526972e-09 -1.2199437e-10 -4.3578736e-09 ... -6.2074814e-02
 -5.9536792e-02 -3.8066015e-02]",dog_bark
"[ 2.55986815e-10 -6.16178331e-10  2.09500139e-10 ...  1.56902126e-03
  1.28322765e-02 -1.58321904e-03]",dog_bark
"[4.6978615e-10 4.3591206e-10 3.8582701e-10 ... 2.0151713e-03 1.1158535e-02
 2.3424448e-02]",dog_bark
"[ 8.2806684e-10  2.1059390e-09  4.8628666e-09 ... -5.4251064e-02
 -4.2116806e-02 -2.2795644e-02]",dog_bark
"[-6.8923832e-06 -2.3217835e-05 -5.0277204e-06 ... -4.2782205e-01
  5.0286770e-01  8.7507027e-01]",dog_bark
"[ 0.00047929 -0.003351   -0.00696149 ... -0.00555012  0.00817905
  0.00711802]",dog_bark
"[-1.18330376e-04 -8.00695270e-05  6.75143019e-05 ... -3.30652833e-01
 -4.24668521e-01 -3.33998919e-01]",dog_bark
"[3.2228803e-05 5.8181777e-05 3.0406085e-05 ... 1.2278370e-02 2.4722084e-01
 2.4798360e-01]",dog_bark
"[ 0.00305953  0.00477129  0.00271126 ... -0.37800622 -0.08604932
 -0.27270433]",drilling
"[ 0.0415231   0.4125359   0.33578447 ...  0.00271968 -0.22319633
 -0.11971796]",drilling
"[-0.127398   -0.01384969  0.01990534 ... -0.47366035 -0.16429286
 -0.08107454]",drilling
"[ 0.0391852  -0.05651193 -0.16623461 ... -0.09499031 -0.09222189
 -0.01355708]",drilling
"[ 0.27946308  0.05673635 -0.14419866 ... -0.00854146  0.00257508
  0.00983979]",drilling
"[-0.20475411 -0.02244652  0.16879384 ... -0.3960004   0.03956216
  0.3623806 ]",drilling
"[ 0.02796462  0.0297058   0.061492   ... -0.18458638  0.05568094
  0.09713954]",drilling
"[ 0.21746448  0.3570123  -0.1619362  ...  0.0731912   0.1515017
 -0.08839329]",drilling
"[ 0.10805432 -0.0058145  -0.4580519  ... -0.02794612  0.0240131
 -0.45092085]",drilling
"[-0.09732046 -0.1203662  -0.04388237 ... -0.13868657 -0.17928301
  0.33319145]",drilling
"[-0.09824151 -0.32413945 -0.16237436 ...  0.00372284  0.11769002
  0.12935941]",drilling
"[-0.04158948  0.02540146  0.21088392 ... -0.16899824  0.10768556
  0.01815893]",drilling
"[ 0.11106169  0.17663126  0.16444068 ...  0.07000063 -0.09991763
 -0.03925004]",drilling
"[2.7778929e-10 1.5748878e-09 1.7578665e-09 ... 4.0656071e-02 2.5796948e-02
 1.9640291e-02]",dog_bark
"[-0.02153442 -0.01024748  0.03892088 ... -0.01334225  0.26098508
  0.51718616]",dog_bark
"[1.4205453e-09 2.7747080e-09 1.5856860e-09 ... 2.3619932e-01 3.7654087e-01
 2.7882579e-01]",dog_bark
"[ 0.27527803  0.55017936  0.58355945 ... -0.14281929 -0.03143125
 -0.04770161]",car_horn
"[ 0.01731716 -0.04942811 -0.12418354 ...  0.03121178  0.04513058
  0.04769544]",car_horn
"[-1.9416324e-11 -4.7519935e-12 -2.2177248e-11 ... -3.3284506e-01
 -2.6214293e-01 -1.9600862e-01]",jackhammer
"[-0.00710497  0.00969592  0.00957531 ...  0.20031835 -0.35023117
 -0.2338962 ]",jackhammer
"[ 0.02307011  0.02050447  0.14472541 ... -0.26716462 -0.36452764
 -0.4493902 ]",jackhammer
"[ 0.12373765  0.18948473  0.13403623 ...  0.07369664  0.05709493
 -0.02170719]",jackhammer
"[-0.2520443  -0.4192465  -0.40172002 ... -0.12810653 -0.18598501
 -0.08199896]",jackhammer
"[-0.02187043  0.02919034 -0.02535668 ...  0.09093505  0.06811942
  0.06728021]",jackhammer
"[-0.00311875  0.18257779  0.266814   ... -0.34500208 -0.28152686
 -0.22768669]",jackhammer
"[-0.00522328  0.00727783 -0.00548226 ...  0.22171728  0.19694714
  0.25557554]",jackhammer
"[-0.05455009 -0.06682301  0.00944262 ...  0.06431513 -0.01802592
  0.05210861]",jackhammer
"[ 0.09311119  0.17709397  0.1548483  ... -0.03945128 -0.04844088
 -0.04301166]",jackhammer
"[-0.01986977 -0.03626268 -0.00833657 ...  0.16382356 -0.09723762
 -0.25335896]",jackhammer
"[-0.01560317 -0.0525704  -0.06427673 ...  0.1769278   0.14762433
  0.12936638]",jackhammer
"[-0.08167987 -0.17977592 -0.13679238 ...  0.08429421  0.11338071
  0.12961935]",jackhammer
"[ 0.02734887  0.05230742  0.1696024  ... -0.02589292 -0.00560696
  0.06639691]",jackhammer
[0.05947694 0.08235694 0.06090782 ... 0.12309571 0.10975389 0.09623627],jackhammer
"[ 0.09968143  0.18425126  0.23547903 ... -0.2393418  -0.20147565
 -0.16919197]",jackhammer
"[ 0.02761391  0.10017422  0.08222114 ... -0.20529546 -0.01689937
  0.05267169]",jackhammer
"[-0.15169969 -0.28738132 -0.22451502 ...  0.02822224  0.09516633
  0.11006878]",jackhammer
"[-0.01008772 -0.08949152 -0.06633209 ... -0.03907589 -0.04987009
 -0.06165589]",jackhammer
"[ 0.13915749  0.24445114  0.1912388  ... -0.20984523 -0.19035777
 -0.19353963]",jackhammer
"[-0.04473416 -0.09785824 -0.07054774 ... -0.15101871 -0.16094203
 -0.1801696 ]",jackhammer
"[-0.14625145 -0.24702333 -0.23435749 ...  0.09373477  0.04397004
  0.05948197]",jackhammer
"[-0.07080634 -0.11012595 -0.08347665 ... -0.02147176 -0.01617235
  0.00210108]",jackhammer
"[-0.00851882  0.04335553  0.29971135 ... -0.28225324 -0.08707611
 -0.32878733]",jackhammer
[0.03061141 0.0425384  0.04532134 ... 0.01834934 0.12227174 0.13671993],jackhammer
"[ 0.05446852  0.12015089  0.08478495 ... -0.01095499  0.01035778
 -0.0181624 ]",jackhammer
"[ 0.04738585 -0.1208888  -0.13630302 ... -0.09804162 -0.10645255
 -0.13192302]",jackhammer
"[-0.01300933  0.01568691  0.01778536 ...  0.10188867  0.09162564
  0.08529928]",jackhammer
"[-0.05925228 -0.11863547 -0.08212524 ... -0.11028717 -0.09502511
 -0.01569802]",jackhammer
"[ 0.04791337  0.05634255  0.08330905 ... -0.12058736 -0.12234084
 -0.15044287]",jackhammer
"[-0.00582066 -0.06876102 -0.08950016 ... -0.22122927 -0.14875586
 -0.18709558]",jackhammer
"[-0.12109027 -0.22787295 -0.21587372 ...  0.13133864  0.15924972
  0.12702549]",jackhammer
"[-0.10636422 -0.14819096 -0.06905804 ... -0.20453583 -0.17402574
 -0.23625582]",jackhammer
"[ 0.07730592  0.08290902  0.03037157 ... -0.09570726 -0.09053219
 -0.11611944]",jackhammer
"[ 0.05455888  0.11402033  0.10380236 ...  0.14261529  0.05711874
 -0.03910252]",jackhammer
"[-0.10874925 -0.40396702 -0.5962929  ... -0.01195118 -0.15795673
 -0.15624085]",jackhammer
"[ 0.03998676  0.09078912  0.1105266  ... -0.05228916 -0.02788608
 -0.1276286 ]",jackhammer
[0.02924718 0.12768981 0.09009559 ... 0.32528386 0.46346638 0.4250343 ],jackhammer
"[-0.10052107 -0.25534418 -0.1483391  ... -0.02590894 -0.02820492
 -0.05832374]",jackhammer
"[ 0.12819105  0.05694699 -0.04286607 ...  0.25672272  0.27415013
  0.26725826]",jackhammer
"[ 0.34559533  0.54960924  0.38296485 ... -0.50949365 -0.5430293
 -0.49302253]",street_music
"[ 0.17089118  0.26201594  0.1522748  ... -0.06936178 -0.04664252
  0.0122911 ]",street_music
[0.09597407 0.15736264 0.11582562 ... 0.34070262 0.330199   0.42245704],street_music
[0.28727248 0.48187718 0.42113894 ... 0.16905943 0.116762   0.08084435],street_music
"[ 0.09566651  0.10087509  0.05335979 ... -0.16209146 -0.16428412
 -0.20049933]",street_music
[0.13717641 0.24702165 0.18927604 ... 0.36994493 0.34165224 0.37225172],street_music
"[ 7.0621689e-05 -7.0737515e-05  6.6815803e-05 ...  9.4644964e-02
  9.3468837e-02  9.5356598e-02]",drilling
"[ 0.01768492  0.03434377  0.00310164 ... -0.79816145 -0.7234591
 -0.6028442 ]",drilling
[0.18266375 0.2767629  0.19877824 ... 0.02626633 0.11852873 0.25509796],drilling
"[ 0.00259325  0.0198263   0.03394134 ... -0.34355918 -0.34601027
 -0.40514016]",drilling
"[-0.32984653 -0.39980397 -0.04151465 ...  0.29324472  0.40735495
  0.5988131 ]",drilling
"[-0.28156507 -0.51395696 -0.4152619  ...  0.14535384  0.4124836
  0.6337362 ]",drilling
[0.08492317 0.12915932 0.12639336 ... 0.17372243 0.15836255 0.1733034 ],siren
"[-0.04847339 -0.05708914  0.00748962 ...  0.1417383   0.13803475
  0.14578295]",siren
"[ 0.34380203  0.4395633   0.10407858 ... -0.02393872 -0.02557768
 -0.01833238]",siren
"[ 0.28575617  0.46792856  0.38730732 ... -0.13339072 -0.10358062
 -0.12300894]",siren
"[-0.00241163  0.05366115  0.08341216 ... -0.0068676   0.09596168
  0.25791353]",siren
"[-0.06670486 -0.09413293 -0.04155917 ...  0.41876572  0.31581742
  0.17035255]",siren
